Kit ID,Borough,Zipcode,Date Collected,Date Recieved,Lead First Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
16232143,New York,10023,07/13/2016,07/19/2016 12:15:15 PM,0.001,0.000,,0.097,0.012, 
16231182,Brooklyn,11238,07/13/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.058,0.033, 
16232524,Brooklyn,11209,07/13/2016,07/15/2016 07:11:17 AM,0.000,0.000,,0.197,0.040, 
16229046,New York,10065,07/13/2016,07/25/2016 09:37:03 AM,0.001,0.000,,0.088,0.012, 
16232746,Brooklyn,11225,07/13/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.081,0.024, 
16232810,New York,10021,07/14/2016,07/15/2016 02:18:56 PM,0.000,0.000,,0.015,0.013, 
16329245,Brooklyn,11233,07/14/2016,07/25/2016 09:37:03 AM,0.002,0.004,0.001,0.194,0.016,0.012
16232635,New York,10024,07/14/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.053,0.015, 
16232889,Queens,11365,07/14/2016,07/15/2016 02:18:56 PM,0.000,0.000,,0.143,0.032, 
15222603,New York,10003,07/14/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.139,0.018, 
16232882,New York,10009,07/14/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.209,0.033, 
16232482,Queens,11375,07/14/2016,07/19/2016 12:15:15 PM,0.005,0.012,,0.038,0.022, 
16232900,Queens,11355,07/15/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.066,0.034, 
16232564,Brooklyn,11201,07/15/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.109,0.072, 
16232750,Brooklyn,11223,07/15/2016,07/19/2016 12:15:15 PM,0.002,0.000,,0.079,0.080, 
16232811,Queens,11434,07/15/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.060,0.014, 
16232817,Brooklyn,11215,07/15/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.090,0.014, 
16226206,Bronx,10466,07/15/2016,07/22/2016 12:25:12 PM,0.001,0.000,,0.203,0.112, 
16231849,Brooklyn,11236,07/15/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.123,0.107, 
16232920,Brooklyn,11237,07/15/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.117,0.013, 
16232883,Bronx,10463,07/15/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.129,0.041, 
16232822,New York,10003,07/15/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.090,0.046, 
16232888,New York,10024,07/15/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.145,0.035, 
16232933,Bronx,10466,07/15/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.021,0.086, 
16232320,Brooklyn,11231,07/16/2016,07/22/2016 12:25:12 PM,0.007,0.000,,1.263,0.107, 
16232830,Queens,11004,07/16/2016,07/19/2016 12:15:15 PM,0.000,0.000,,0.146,0.052, 
16232838,Brooklyn,11216,07/16/2016,07/19/2016 12:15:15 PM,0.003,0.006,,0.145,0.027, 
16232846,New York,10033,07/16/2016,07/21/2016 11:42:03 AM,0.001,0.000,,0.129,0.032, 
16232917,Staten Island,10303,07/16/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.171,0.161, 
16232779,Brooklyn,11215,07/16/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.104,0.013, 
16233127,Brooklyn,11218,07/16/2016,07/21/2016 11:42:03 AM,0.003,0.000,,0.153,0.020, 
16232963,New York,10001,07/17/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.037,0.020, 
16233214,New York,10032,07/17/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.021,0.008, 
16226353,Brooklyn,11223,07/17/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.147,0.036, 
16232911,Bronx,10469,07/17/2016,07/22/2016 12:25:12 PM,0.001,0.001,,0.111,0.117, 
16232914,Brooklyn,11226,07/17/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.078,0.048, 
16233182,Queens,11105,07/17/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.099,0.048, 
16232688,Queens,11369,07/17/2016,07/25/2016 09:37:03 AM,0.001,0.000,,0.119,0.037, 
16232082,Brooklyn,11229,07/17/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.127,0.107, 
16233153,New York,10009,07/17/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.071,0.029, 
16233291,Brooklyn,11232,07/17/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.110,0.033, 
16233134,Queens,11101,07/17/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.066,0.024, 
16232893,Queens,11385,07/17/2016,07/25/2016 09:37:03 AM,0.002,0.001,,0.090,0.023, 
16232716,New York,10039,07/17/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.174,0.030, 
16233064,Staten Island,10301,07/17/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.054,0.034, 
16233157,New York,10013,07/17/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.087,0.058, 
16232582,Queens,11367,07/17/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.117,0.025, 
16233194,Brooklyn,11215,07/17/2016,07/21/2016 11:42:03 AM,0.001,0.000,,0.118,0.033, 
16232505,Brooklyn,11215,07/17/2016,07/29/2016 03:03:07 PM,0.000,0.000,,0.152,0.045, 
16232943,New York,10280,07/18/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.101,0.062, 
16232563,Brooklyn,11231,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.144,0.025, 
16232627,Queens,11435,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.061,0.027, 
16227762,Brooklyn,11226,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.175,0.094, 
16232751,Staten Island,10308,07/18/2016,07/26/2016 08:42:02 AM,0.001,0.000,,0.143,0.030, 
16232792,Brooklyn,11218,07/18/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.139,0.040, 
16233132,Brooklyn,11201,07/18/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.146,0.053, 
16232530,New York,10028,07/18/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.161,0.082, 
16232975,New York,10021,07/18/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.040,0.027, 
16232947,New York,10038,07/18/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.130,0.064, 
16233251,Queens,11105,07/18/2016,07/22/2016 12:25:12 PM,0.004,0.005,,0.092,0.015, 
16232930,Brooklyn,11231,07/18/2016,07/25/2016 09:37:03 AM,0.001,0.000,,0.230,0.032, 
16233256,Brooklyn,11225,07/18/2016,07/26/2016 08:39:26 AM,0.002,0.000,,0.126,0.023, 
16232832,New York,10030,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.186,0.097, 
16232949,New York,10012,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.077,0.025, 
16233205,New York,10032,07/18/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.135,0.055, 
16233144,Brooklyn,11216,07/18/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.091,0.040, 
16232881,New York,10016,07/18/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.103,0.014, 
16231094,New York,10012,07/18/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.120,0.020, 
16232420,New York,10025,07/18/2016,07/25/2016 09:37:03 AM,0.014,0.000,,0.147,0.034, 
15123376,Staten Island,10314,06/04/2015,,4,,,0.132,,
16229057,New York,10002,07/18/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.117,0.058, 
16233119,New York,10010,07/18/2016,07/26/2016 08:39:26 AM,0.001,0.000,,0.140,0.039, 
16228539,Queens,11412,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.048,0.011, 
16233226,Brooklyn,11237,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.147,0.048, 
16233105,Queens,11385,07/19/2016,07/21/2016 11:42:03 AM,0.000,0.000,,0.131,0.033, 
16232923,New York,10025,07/19/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.090,0.066, 
16233092,Queens,11372,07/19/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.099,0.035, 
16233189,Brooklyn,11205,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.096,0.074, 
16233028,New York,10040,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.103,0.011, 
16232854,Brooklyn,11217,07/19/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.107,0.055, 
16232156,Brooklyn,11238,07/19/2016,07/25/2016 09:37:03 AM,0.002,0.000,,0.100,0.091, 
16232905,New York,10036,07/19/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.079,0.038, 
16233036,New York,10128,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.040,0.013, 
16233037,New York,10014,07/19/2016,07/22/2016 12:25:12 PM,0.000,0.000,,0.091,0.023, 
16233308,Queens,11377,07/19/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.082,0.032, 
16233200,New York,10001,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.271,0.299, 
16233016,New York,10003,07/19/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.064,0.032, 
16232885,New York,10033,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.180,0.031, 
16233003,New York,10003,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.270,0.058, 
16233259,New York,10023,07/19/2016,07/25/2016 09:37:03 AM,0.002,0.000,,0.067,0.011, 
16233219,New York,10011,07/19/2016,07/26/2016 08:39:26 AM,0.001,0.000,,0.103,0.010, 
16232453,Queens,11434,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.128,0.055, 
16232989,New York,10011,07/19/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.243,0.329, 
16233053,New York,10024,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.046,0.042, 
16232678,Queens,11360,07/19/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.103,0.028, 
16233099,Bronx,10457,07/20/2016,07/26/2016 08:39:26 AM,0.001,0.000,,0.074,0.026, 
15223931,Bronx,10457,07/20/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.055,0.020, 
16232925,Bronx,10463,07/20/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.156,0.027, 
16232962,New York,10024,07/20/2016,07/25/2016 09:37:03 AM,0.003,0.000,,0.115,0.032, 
16233079,New York,10075,07/20/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.119,0.091, 
16232912,Queens,11375,07/20/2016,07/22/2016 12:25:12 PM,0.005,0.004,,0.140,0.025, 
16233034,Brooklyn,11217,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.054,0.052, 
16233075,New York,10024,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.108,0.039, 
16233052,New York,10024,07/20/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.071,0.015, 
16233140,Brooklyn,11210,07/20/2016,07/25/2016 09:37:03 AM,0.003,0.000,,0.120,0.142, 
16233218,New York,10013,07/20/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.070,0.015, 
16233358,Brooklyn,11218,07/20/2016,07/26/2016 08:42:02 AM,0.001,0.000,,0.170,0.019, 
16232996,New York,10023,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.107,0.100, 
16233046,Brooklyn,11226,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.274,0.060, 
16233111,Queens,11375,07/20/2016,07/25/2016 09:37:03 AM,0.000,0.000,,0.111,0.052, 
16232906,New York,10027,07/20/2016,07/26/2016 08:42:02 AM,0.001,0.002,,0.105,0.052, 
16233051,New York,10003,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.054,0.013, 
16233266,New York,10024,07/20/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.106,0.019, 
16233086,New York,10016,07/20/2016,07/26/2016 08:42:02 AM,0.002,0.000,,0.145,0.023, 
16233316,Brooklyn,11201,07/20/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.250,0.068, 
16232835,New York,10026,07/20/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.153,0.021, 
16233076,New York,10001,07/20/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.176,0.165, 
16230686,Brooklyn,11222,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.082,0.036, 
16233201,New York,10034,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.035,0.029, 
16233070,New York,10002,07/21/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.025,0.027, 
16233018,Queens,11364,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.151,0.034, 
16232551,Bronx,10463,07/21/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.097,0.105, 
16233087,New York,10025,07/21/2016,07/26/2016 08:42:02 AM,0.003,0.001,,0.094,0.058, 
16232921,New York,10033,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.050,0.015, 
16233186,New York,10025,07/21/2016,07/27/2016 03:27:19 PM,0.002,0.000,,0.111,0.028, 
1410247,Queens,11432,06/14/2014,,0.007,,,0.248,,
16233039,Queens,11104,07/21/2016,07/26/2016 08:39:26 AM,0.008,0.017,,0.108,0.017, 
16230406,New York,10032,07/21/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.106,0.024, 
16229053,New York,10016,07/21/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.191,0.077, 
16233274,New York,10014,07/21/2016,07/25/2016 09:37:03 AM,0.001,0.001,,0.084,0.023, 
16231485,Bronx,10464,07/21/2016,07/26/2016 08:42:02 AM,0.002,0.002,,0.102,0.016, 
16233279,New York,10024,07/21/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.115,0.013, 
16233295,New York,10013,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.223,0.078, 
16233340,Bronx,10470,07/21/2016,07/25/2016 09:37:03 AM,0.001,0.002,,0.147,0.017, 
16232842,Brooklyn,11212,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.026,0.028, 
16226918,New York,10024,07/21/2016,07/26/2016 08:42:02 AM,0.008,0.000,,0.271,0.026, 
16232446,New York,10034,07/21/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.057,0.018, 
16232660,New York,10024,07/21/2016,07/26/2016 08:42:02 AM,0.003,0.000,,0.148,0.022, 
16232820,New York,10021,07/21/2016,07/29/2016 03:03:07 PM,0.000,0.000,,0.084,0.073, 
16232463,New York,10040,07/21/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.080,0.027, 
16233096,Queens,11104,07/22/2016,07/26/2016 08:39:26 AM,0.001,0.000,,0.104,0.113, 
16233015,New York,10016,07/22/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.158,0.119, 
16233009,New York,10025,07/22/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.041,0.010, 
16233235,Bronx,10471,07/22/2016,07/29/2016 03:03:07 PM,0.000,0.000,,0.092,0.092, 
16233013,New York,10025,07/22/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.126,0.033, 
16233378,Bronx,10466,07/22/2016,07/26/2016 08:39:26 AM,0.000,0.000,,0.102,0.042, 
16232440,Brooklyn,11230,07/22/2016,07/26/2016 08:39:26 AM,0.002,0.000,,0.238,0.239, 
16233159,Brooklyn,11209,07/22/2016,07/26/2016 08:39:26 AM,0.002,0.000,,0.098,0.025, 
16233323,Queens,11372,07/22/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.115,0.128, 
16232932,New York,10009,07/22/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.098,0.048, 
16233176,New York,10003,07/22/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.090,0.012, 
16233297,New York,10013,07/22/2016,07/29/2016 03:03:07 PM,0.002,0.000,,0.118,0.011, 
16233342,Bronx,10468,07/22/2016,08/03/2016 11:59:04 AM,0.000,0.000,,0.015,0.011, 
16232408,New York,10030,07/22/2016,08/05/2016 03:03:08 PM,0.007,0.007,,0.631,0.721, 
16233257,Bronx,10468,07/22/2016,07/26/2016 08:42:02 AM,0.002,0.000,,0.052,0.006, 
16233031,New York,10023,07/23/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.041,0.032, 
16232725,New York,10023,07/23/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.097,0.075, 
16233102,Queens,11375,07/23/2016,07/29/2016 11:29:56 AM,0.001,0.000,,0.119,0.044, 
16232931,Queens,11103,07/23/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.070,0.032, 
16233155,Brooklyn,11221,07/23/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.066,0.029, 
16230231,New York,10019,07/23/2016,07/26/2016 08:42:02 AM,0.000,0.000,,0.049,0.007, 
16232789,Queens,11365,07/23/2016,07/29/2016 11:29:56 AM,0.003,0.001,,0.077,0.078, 
16232886,New York,10040,07/23/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.099,0.063, 
16233367,New York,10025,07/23/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.080,0.017, 
16233381,Queens,11435,07/23/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.037,0.005, 
16233368,Queens,11415,07/24/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.081,0.057, 
16231448,Brooklyn,11213,07/24/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.207,0.107, 
16233241,New York,10025,07/24/2016,07/29/2016 11:29:56 AM,0.001,0.000,,0.228,0.067, 
16233508,New York,10025,07/24/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.096,0.093, 
16230646,Brooklyn,11214,07/24/2016,08/01/2016 03:18:36 PM,0.007,0.018,,0.115,0.028, 
16232255,Brooklyn,11215,07/24/2016,07/29/2016 11:29:56 AM,0.047,0.000,,0.251,0.208, 
16233424,New York,10023,07/24/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.124,0.025, 
16232591,New York,10026,07/24/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.119,0.039, 
16233280,New York,10039,07/24/2016,08/01/2016 11:33:49 AM,0.002,0.000,,0.058,0.005, 
16230919,New York,10019,07/24/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.081,0.038, 
16232940,Brooklyn,11201,07/24/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.292,0.228, 
16233383,New York,10016,07/24/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.053,0.025, 
16233364,Brooklyn,11217,07/24/2016,08/01/2016 03:14:46 PM,0.007,0.002,,0.058,0.023, 
15224518,Brooklyn,11231,07/24/2016,08/03/2016 11:59:04 AM,0.000,0.000,,0.139,0.104, 
16232801,Brooklyn,11225,07/24/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.109,0.021, 
16233362,Queens,11374,07/24/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.010,0.013, 
16233509,Brooklyn,11210,07/24/2016,07/27/2016 03:27:19 PM,0.022,0.002,,0.846,0.201, 
16233108,Brooklyn,11211,07/25/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.189,0.079, 
16233579,Bronx,10473,07/25/2016,08/05/2016 12:33:03 PM,0.000,0.000,,0.134,0.102, 
16233097,Queens,11102,07/25/2016,07/29/2016 11:29:56 AM,0.003,0.002,,0.097,0.071, 
16233237,Brooklyn,11201,07/25/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.074,0.020, 
16230746,Queens,11354,07/25/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.169,0.157, 
16233502,Brooklyn,11219,07/25/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.107,0.041, 
16233027,Queens,11101,07/25/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.189,0.164, 
16233450,Brooklyn,11231,07/25/2016,08/01/2016 03:18:36 PM,0.001,0.000,,0.226,0.045, 
16232450,Brooklyn,11222,07/25/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.115,0.021, 
16232986,New York,10024,07/25/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.114,0.026, 
16233318,New York,10022,07/25/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.114,0.033, 
16233385,New York,10025,07/25/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.172,0.046, 
16230881,Queens,11411,07/25/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.219,0.086, 
16233207,New York,10025,07/25/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.047,0.016, 
16233123,New York,10128,07/25/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.101,0.016, 
16231037,Brooklyn,11211,07/25/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.309,0.170, 
16233026,New York,10007,07/25/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.126,0.030, 
16232310,Brooklyn,11230,07/26/2016,08/01/2016 03:14:46 PM,0.002,0.002,,0.079,0.049, 
16233446,Brooklyn,11218,07/26/2016,07/29/2016 03:03:07 PM,0.000,0.000,,0.105,0.028, 
16233173,Brooklyn,11230,07/26/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.036,0.013, 
16230994,Brooklyn,11238,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.162,0.101, 
15222497,Brooklyn,11218,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.245,0.028, 
16233312,Queens,11103,07/26/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.047,0.020, 
16233460,New York,10029,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.036,0.006, 
16233286,Brooklyn,11238,07/26/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.145,0.140, 
16227697,New York,10024,07/26/2016,07/27/2016 03:27:19 PM,0.000,0.000,,0.082,0.034, 
16233425,Brooklyn,11206,07/26/2016,08/04/2016 11:55:32 AM,0.000,0.000,,0.158,0.039, 
16233411,Queens,11101,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.180,0.051, 
16232349,Queens,11357,07/26/2016,07/27/2016 03:27:19 PM,0.002,0.000,,0.165,0.110, 
16233228,New York,10128,07/26/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.023,0.023, 
16233453,New York,10021,07/26/2016,07/27/2016 03:27:19 PM, ,0.000,, ,0.010, 
16231348,Bronx,10467,07/26/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.078,0.019, 
16233484,Staten Island,10305,07/26/2016,08/01/2016 03:18:36 PM,0.002,0.000,,0.096,0.046, 
16233379,New York,10075,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.141,0.142, 
16232938,New York,10065,07/26/2016,07/29/2016 11:29:56 AM,0.000,0.000,,0.125,0.109, 
16231298,New York,10024,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.084,0.070, 
16230765,Bronx,10475,07/26/2016,08/08/2016 12:39:20 PM,0.009,0.000,,0.231,0.015, 
16233458,New York,10028,07/26/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.067,0.063, 
16233540,Brooklyn,11211,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.026,0.015, 
16233326,Queens,11106,07/26/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.046,0.015, 
16233463,Brooklyn,11219,07/27/2016,08/01/2016 03:18:36 PM,0.003,0.000,,0.130,0.082, 
16230467,Brooklyn,11214,07/27/2016,08/01/2016 11:33:49 AM,0.008,0.018,,0.113,0.015, 
16233429,Brooklyn,11231,07/28/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.123,0.053, 
16232474,Queens,11368,07/27/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.153,0.109, 
16233492,New York,10023,07/27/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.132,0.035, 
16232847,Queens,11361,07/27/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.055,0.026, 
16233568,Brooklyn,11207,07/27/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.041,0.099, 
16233333,Brooklyn,11203,07/28/2016,08/01/2016 03:14:46 PM,0.002,0.002,,0.090,0.024, 
16233567,Brooklyn,11209,07/28/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.054,0.012, 
16233436,Bronx,10455,07/28/2016,08/01/2016 03:18:36 PM,0.002,0.000,,0.087,0.010, 
16232926,Bronx,10458,07/28/2016,08/01/2016 03:18:36 PM,0.002,0.000,,0.132,0.033, 
16232724,Brooklyn,11238,07/28/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.117,0.061, 
16233319,New York,10025,07/28/2016,08/03/2016 11:59:04 AM,0.000,0.000,,0.048,0.011, 
16233438,Bronx,10453,07/28/2016,08/01/2016 11:33:49 AM,0.000,0.000,,0.116,0.118, 
16233552,Queens,11355,07/28/2016,08/01/2016 03:14:46 PM,0.001,0.000,,0.107,0.013, 
16233475,Queens,11355,07/28/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.019,0.014, 
16233487,New York,10036,07/28/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.065,0.044, 
16233536,Brooklyn,11238,07/28/2016,08/08/2016 12:39:20 PM,0.000,0.000,,0.044,0.014, 
16233271,Brooklyn,11232,07/28/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.041,0.015, 
16232574,Queens,11364,07/28/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.205,0.064, 
16233357,Staten Island,10308,07/28/2016,08/01/2016 03:18:36 PM,0.001,0.000,,0.099,0.080, 
16233062,New York,10022,07/28/2016,08/03/2016 11:59:04 AM,0.000,0.000,,0.208,0.183, 
16233330,Brooklyn,11204,07/28/2016,08/04/2016 11:55:32 AM,0.002,0.002,,0.063,0.035, 
16230281,New York,10075,07/28/2016,08/01/2016 03:18:36 PM,0.003,0.004,,0.259,0.736, 
16232763,Brooklyn,11235,07/28/2016,08/04/2016 11:55:32 AM,0.005,0.002,,0.096,0.020, 
16233459,New York,10024,07/29/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.173,0.067, 
16233388,Bronx,10474,07/29/2016,08/01/2016 03:14:46 PM, ,0.000,, ,0.009, 
16232998,New York,10021,07/29/2016,08/01/2016 03:18:36 PM,0.002,0.000,,0.089,0.023, 
10206723,Brooklyn,11226,07/29/2016,08/05/2016 03:03:08 PM,0.001,0.000,,0.157,0.060, 
16233277,Brooklyn,11215,07/29/2016,08/01/2016 03:18:36 PM,0.002,0.000,,0.111,0.063, 
16233188,New York,10027,07/29/2016,08/08/2016 12:39:20 PM,0.000,0.000,,0.072,0.060, 
16233406,New York,10003,07/29/2016,08/04/2016 11:55:32 AM,0.008,0.000,,0.152,0.013, 
16232136,Brooklyn,11217,07/29/2016,08/05/2016 12:33:03 PM,0.001,0.000,,0.142,0.025, 
16233558,Queens,11355,07/29/2016,08/01/2016 03:18:36 PM,0.000,0.000,,0.063,0.024, 
16233615,Brooklyn,11223,07/29/2016,08/01/2016 03:14:46 PM,0.000,0.000,,0.156,0.085, 
16233395,Brooklyn,11206,07/29/2016,08/01/2016 03:14:46 PM,0.006,0.011,,0.265,0.039, 
16232303,Brooklyn,11223,07/29/2016,08/01/2016 03:14:46 PM,0.002,0.000,,0.048,0.019, 
